粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.538,9.635,4.988,97.864,1.537,0.991,2.312,15,5.365,79.73,1.886,0.987,2.312,15,15,78.526,1,0.987,1.961,6,9,58.788,1.336,0.972,1.749,0,6,50,1.571,0.969,1.886,1.886,356.76,150.37,2184,128.5,1.595,1.595,136.23,5.21,-200,-11.8,3.007,3.007,492.99,155.58,2384,140.2,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.538,9.635,4.988,97.864,1.537,0.991,2.312,15,5.365,79.73,1.886,0.987,2.312,15,15,78.139,1,0.987,1.882,4,11,55.539,1.407,0.961,1.743,0,4,50,1.563,0.96,1.886,1.886,356.76,150.37,2133,125.5,1.595,1.595,127.36,3.23,-139,-8.2,3.007,3.007,484.12,153.61,2272,133.6,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.538,9.635,4.988,97.864,1.537,0.991,2.312,15,5.365,79.73,1.886,0.987,2.312,15,15,77.532,1,0.987,1.802,2,13,52.607,1.474,0.946,1.733,0,2,50,1.551,0.946,1.886,1.886,356.76,150.37,2084,122.6,1.595,1.595,118.56,1.5,-72,-4.2,3.007,3.007,475.32,151.88,2156,126.8,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.538,9.635,4.988,97.864,1.537,0.991,2.312,15,5.365,79.73,1.886,0.987,2.312,15,15,76.735,1,0.987,1.72,0,15,50,1.535,0.927,1.72,0,0,50,1.535,0.927,1.886,1.886,356.76,150.37,2037,119.8,1.595,1.595,109.88,0,0,0,3.007,3.007,466.63,150.37,2037,119.8,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,78.502,1,0.986,2.116,10,5,66.161,1.187,0.983,1.747,0,10,50,1.57,0.967,1.885,1.885,356.76,150.37,2293,134.9,1.595,1.595,153.77,9.93,-304,-17.9,3.007,3.007,510.53,160.31,2597,152.8,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,78.649,1,0.986,2.032,7.845,7.155,62.048,1.268,0.978,1.75,0,7.845,50,1.573,0.971,1.885,1.885,356.76,150.37,2233,131.4,1.595,1.595,144.35,7.26,-252,-14.8,3.007,3.007,501.11,157.63,2485,146.2,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,78.515,1,0.986,1.961,6,9,58.785,1.336,0.971,1.748,0,6,50,1.57,0.968,1.885,1.885,356.76,150.37,2185,128.5,1.595,1.595,136.18,5.21,-200,-11.8,3.007,3.007,492.94,155.58,2385,140.3,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,78.129,1,0.986,1.882,4,11,55.537,1.407,0.96,1.743,0,4,50,1.563,0.959,1.885,1.885,356.76,150.37,2134,125.5,1.595,1.595,127.32,3.23,-139,-8.2,3.007,3.007,484.08,153.6,2273,133.7,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,77.522,1,0.986,1.802,2,13,52.606,1.474,0.945,1.733,0,2,50,1.55,0.945,1.885,1.885,356.76,150.37,2085,122.7,1.595,1.595,118.52,1.5,-72,-4.2,3.007,3.007,475.28,151.88,2157,126.9,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.493,10.635,5.988,94.116,1.598,0.988,2.311,15,4.365,79.77,1.885,0.986,2.311,15,15,76.725,1,0.986,1.719,0,15,50,1.535,0.926,1.719,0,0,50,1.535,0.926,1.885,1.885,356.76,150.37,2038,119.9,1.595,1.595,109.84,0,0,0,3.007,3.007,466.6,150.37,2038,119.9,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,78.468,1,0.983,2.114,10,5,66.143,1.186,0.981,1.745,0,10,50,1.569,0.964,1.883,1.883,356.76,150.37,2296,135,1.598,1.598,153.59,9.92,-304,-17.9,3.007,3.007,510.35,160.29,2599,152.9,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,78.615,1,0.983,2.031,7.845,7.155,62.034,1.267,0.976,1.748,0,7.845,50,1.572,0.968,1.883,1.883,356.76,150.37,2236,131.5,1.598,1.598,144.19,7.25,-251,-14.8,3.007,3.007,500.94,157.62,2487,146.3,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,78.482,1,0.983,1.959,6,9,58.774,1.335,0.969,1.747,0,6,50,1.57,0.965,1.883,1.883,356.76,150.37,2187,128.7,1.598,1.598,136.03,5.2,-200,-11.8,3.007,3.007,492.79,155.57,2387,140.4,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,78.096,1,0.983,1.881,4,11,55.531,1.406,0.958,1.741,0,4,50,1.562,0.957,1.883,1.883,356.76,150.37,2136,125.7,1.598,1.598,127.18,3.23,-139,-8.2,3.007,3.007,483.93,153.6,2275,133.8,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,77.49,1,0.983,1.8,2,13,52.603,1.473,0.943,1.731,0,2,50,1.55,0.943,1.883,1.883,356.76,150.37,2088,122.8,1.598,1.598,118.39,1.5,-72,-4.2,3.007,3.007,475.15,151.87,2160,127,17
0,0,1,3,0,0,150.374,1,1,2.767,4.647,4.647,120.977,1.243,0.996,2.448,11.635,6.988,90.631,1.659,0.984,2.31,15,3.365,79.877,1.883,0.983,2.31,15,15,76.694,1,0.983,1.718,0,15,50,1.534,0.924,1.718,0,0,50,1.534,0.924,1.883,1.883,356.76,150.37,2041,120,1.598,1.598,109.72,0,0,0,3.007,3.007,466.48,150.37,2041,120,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,78.476,1,0.984,2.114,10,5,66.148,1.186,0.981,1.746,0,10,50,1.57,0.965,1.883,1.883,343.38,150.37,2295,135,1.597,1.597,153.64,9.92,-304,-17.9,3.007,3.007,497.02,160.3,2599,152.9,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,78.624,1,0.984,2.031,7.845,7.155,62.038,1.267,0.976,1.749,0,7.845,50,1.572,0.969,1.883,1.883,343.38,150.37,2235,131.5,1.597,1.597,144.23,7.25,-251,-14.8,3.007,3.007,487.61,157.62,2487,146.3,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,78.49,1,0.984,1.96,6,9,58.777,1.335,0.969,1.747,0,6,50,1.57,0.966,1.883,1.883,343.38,150.37,2186,128.6,1.597,1.597,136.07,5.2,-200,-11.8,3.007,3.007,479.45,155.58,2387,140.4,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,78.104,1,0.984,1.881,4,11,55.532,1.406,0.958,1.742,0,4,50,1.562,0.957,1.883,1.883,343.38,150.37,2136,125.6,1.597,1.597,127.21,3.23,-139,-8.2,3.007,3.007,470.6,153.6,2274,133.8,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,77.498,1,0.984,1.801,2,13,52.604,1.473,0.943,1.732,0,2,50,1.55,0.943,1.883,1.883,343.38,150.37,2087,122.8,1.597,1.597,118.42,1.5,-72,-4.2,3.007,3.007,461.81,151.87,2159,127,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.582,8.635,2.988,101.979,1.475,0.992,2.31,15,6.365,79.84,1.883,0.984,2.31,15,15,76.702,1,0.984,1.718,0,15,50,1.534,0.925,1.718,0,0,50,1.534,0.925,1.883,1.883,343.38,150.37,2040,120,1.597,1.597,109.75,0,0,0,3.007,3.007,453.13,150.37,2040,120,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,78.501,1,0.986,2.116,10,5,66.161,1.187,0.983,1.747,0,10,50,1.57,0.967,1.885,1.885,343.38,150.37,2293,134.9,1.596,1.596,153.77,9.93,-304,-17.9,3.007,3.007,497.15,160.31,2597,152.8,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,78.649,1,0.986,2.032,7.845,7.155,62.048,1.268,0.978,1.75,0,7.845,50,1.573,0.97,1.885,1.885,343.38,150.37,2233,131.4,1.596,1.596,144.35,7.25,-252,-14.8,3.007,3.007,487.73,157.63,2485,146.2,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,78.515,1,0.986,1.961,6,9,58.784,1.336,0.971,1.748,0,6,50,1.57,0.968,1.885,1.885,343.38,150.37,2185,128.5,1.596,1.596,136.18,5.21,-200,-11.8,3.007,3.007,479.56,155.58,2385,140.3,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,78.128,1,0.986,1.882,4,11,55.537,1.407,0.96,1.742,0,4,50,1.563,0.959,1.885,1.885,343.38,150.37,2134,125.5,1.596,1.596,127.32,3.23,-139,-8.2,3.007,3.007,470.7,153.6,2273,133.7,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,77.521,1,0.986,1.802,2,13,52.606,1.474,0.945,1.733,0,2,50,1.55,0.945,1.885,1.885,343.38,150.37,2085,122.7,1.596,1.596,118.52,1.5,-72,-4.2,3.007,3.007,461.9,151.88,2157,126.9,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.537,9.635,3.988,97.919,1.536,0.99,2.311,15,5.365,79.779,1.885,0.986,2.311,15,15,76.725,1,0.986,1.719,0,15,50,1.534,0.926,1.719,0,0,50,1.534,0.926,1.885,1.885,343.38,150.37,2038,119.9,1.596,1.596,109.84,0,0,0,3.007,3.007,453.22,150.37,2038,119.9,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,78.503,1,0.986,2.116,10,5,66.162,1.187,0.983,1.747,0,10,50,1.57,0.967,1.885,1.885,343.38,150.37,2293,134.9,1.596,1.596,153.78,9.93,-304,-17.9,3.007,3.007,497.16,160.31,2597,152.8,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,78.651,1,0.986,2.032,7.845,7.155,62.049,1.268,0.978,1.75,0,7.845,50,1.573,0.971,1.885,1.885,343.38,150.37,2233,131.4,1.596,1.596,144.36,7.26,-252,-14.8,3.007,3.007,487.74,157.63,2485,146.2,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,78.517,1,0.986,1.961,6,9,58.785,1.336,0.971,1.748,0,6,50,1.57,0.968,1.885,1.885,343.38,150.37,2184,128.5,1.596,1.596,136.19,5.21,-200,-11.8,3.007,3.007,479.57,155.58,2385,140.3,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,78.13,1,0.986,1.882,4,11,55.537,1.407,0.96,1.743,0,4,50,1.563,0.959,1.885,1.885,343.38,150.37,2134,125.5,1.596,1.596,127.33,3.23,-139,-8.2,3.007,3.007,470.71,153.6,2273,133.7,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,77.524,1,0.986,1.802,2,13,52.606,1.474,0.945,1.733,0,2,50,1.55,0.945,1.885,1.885,343.38,150.37,2085,122.6,1.596,1.596,118.53,1.5,-72,-4.2,3.007,3.007,461.91,151.88,2157,126.9,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.493,10.635,4.988,94.13,1.598,0.988,2.311,15,4.365,79.781,1.885,0.986,2.311,15,15,76.727,1,0.986,1.719,0,15,50,1.535,0.926,1.719,0,0,50,1.535,0.926,1.885,1.885,343.38,150.37,2038,119.9,1.596,1.596,109.85,0,0,0,3.007,3.007,453.23,150.37,2038,119.9,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,78.484,1,0.985,2.115,10,5,66.152,1.186,0.982,1.746,0,10,50,1.57,0.965,1.883,1.883,343.38,150.37,2294,135,1.597,1.597,153.68,9.93,-304,-17.9,3.007,3.007,497.06,160.3,2598,152.8,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,78.631,1,0.985,2.032,7.845,7.155,62.041,1.267,0.977,1.749,0,7.845,50,1.573,0.969,1.883,1.883,343.38,150.37,2235,131.5,1.597,1.597,144.27,7.25,-251,-14.8,3.007,3.007,487.65,157.63,2486,146.2,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,78.498,1,0.985,1.96,6,9,58.779,1.335,0.97,1.747,0,6,50,1.57,0.966,1.883,1.883,343.38,150.37,2186,128.6,1.597,1.597,136.1,5.2,-200,-11.8,3.007,3.007,479.48,155.58,2386,140.4,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,78.111,1,0.985,1.881,4,11,55.534,1.407,0.959,1.742,0,4,50,1.562,0.958,1.883,1.883,343.38,150.37,2135,125.6,1.597,1.597,127.25,3.23,-139,-8.2,3.007,3.007,470.63,153.6,2274,133.8,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,77.505,1,0.985,1.801,2,13,52.604,1.473,0.944,1.732,0,2,50,1.55,0.944,1.883,1.883,343.38,150.37,2087,122.7,1.597,1.597,118.45,1.5,-72,-4.2,3.007,3.007,461.83,151.87,2158,127,17
0,0,1,3,0,0,150.374,1,1,2.718,5.647,5.647,115.856,1.298,0.992,2.449,11.635,5.988,90.598,1.66,0.986,2.31,15,3.365,79.843,1.883,0.985,2.31,15,15,76.709,1,0.985,1.718,0,15,50,1.534,0.925,1.718,0,0,50,1.534,0.925,1.883,1.883,343.38,150.37,2040,120,1.597,1.597,109.78,0,0,0,3.007,3.007,453.16,150.37,2040,120,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,78.465,1,0.983,2.114,10,5,66.141,1.186,0.98,1.745,0,10,50,1.569,0.963,1.882,1.882,330.47,150.37,2296,135.1,1.598,1.598,153.58,9.92,-303,-17.9,3.007,3.007,484.05,160.29,2599,152.9,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,78.613,1,0.983,2.031,7.845,7.155,62.033,1.267,0.975,1.748,0,7.845,50,1.572,0.967,1.882,1.882,330.47,150.37,2236,131.5,1.598,1.598,144.17,7.25,-251,-14.8,3.007,3.007,474.64,157.62,2487,146.3,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,78.479,1,0.983,1.959,6,9,58.774,1.335,0.968,1.747,0,6,50,1.57,0.965,1.882,1.882,330.47,150.37,2187,128.7,1.598,1.598,136.02,5.2,-200,-11.8,3.007,3.007,466.48,155.57,2387,140.4,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,78.093,1,0.983,1.88,4,11,55.53,1.406,0.957,1.741,0,4,50,1.562,0.956,1.882,1.882,330.47,150.37,2137,125.7,1.598,1.598,127.17,3.23,-139,-8.1,3.007,3.007,457.63,153.6,2275,133.8,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,77.487,1,0.983,1.8,2,13,52.603,1.473,0.942,1.731,0,2,50,1.55,0.942,1.882,1.882,330.47,150.37,2088,122.8,1.598,1.598,118.38,1.5,-72,-4.2,3.007,3.007,448.85,151.87,2160,127,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.536,9.635,2.988,98.064,1.533,0.987,2.309,15,5.365,79.911,1.882,0.983,2.309,15,15,76.691,1,0.983,1.718,0,15,50,1.534,0.923,1.718,0,0,50,1.534,0.923,1.882,1.882,330.47,150.37,2041,120.1,1.598,1.598,109.71,0,0,0,3.007,3.007,440.18,150.37,2041,120.1,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,78.477,1,0.984,2.114,10,5,66.148,1.186,0.981,1.746,0,10,50,1.57,0.964,1.882,1.882,330.47,150.37,2295,135,1.598,1.598,153.64,9.92,-304,-17.9,3.007,3.007,484.11,160.3,2599,152.9,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,78.625,1,0.984,2.031,7.845,7.155,62.038,1.267,0.976,1.749,0,7.845,50,1.572,0.968,1.882,1.882,330.47,150.37,2235,131.5,1.598,1.598,144.23,7.25,-251,-14.8,3.007,3.007,474.7,157.62,2486,146.3,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,78.491,1,0.984,1.96,6,9,58.777,1.335,0.969,1.747,0,6,50,1.57,0.966,1.882,1.882,330.47,150.37,2186,128.6,1.598,1.598,136.07,5.2,-200,-11.8,3.007,3.007,466.54,155.58,2387,140.4,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,78.105,1,0.984,1.881,4,11,55.533,1.406,0.958,1.742,0,4,50,1.562,0.957,1.882,1.882,330.47,150.37,2136,125.6,1.598,1.598,127.22,3.23,-139,-8.2,3.007,3.007,457.68,153.6,2274,133.8,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,77.498,1,0.984,1.801,2,13,52.604,1.473,0.943,1.732,0,2,50,1.55,0.943,1.882,1.882,330.47,150.37,2087,122.8,1.598,1.598,118.43,1.5,-72,-4.2,3.007,3.007,448.89,151.87,2159,127,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.492,10.635,3.988,94.241,1.596,0.986,2.31,15,4.365,79.884,1.882,0.984,2.31,15,15,76.702,1,0.984,1.718,0,15,50,1.534,0.924,1.718,0,0,50,1.534,0.924,1.882,1.882,330.47,150.37,2040,120,1.598,1.598,109.75,0,0,0,3.007,3.007,440.22,150.37,2040,120,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.448,11.635,4.988,90.669,1.658,0.984,2.31,15,3.365,79.91,1.882,0.983,2.31,15,15,78.47,1,0.983,2.114,10,5,66.144,1.186,0.98,1.745,0,10,50,1.569,0.964,1.882,1.882,330.47,150.37,2295,135,1.598,1.598,153.6,9.92,-303,-17.9,3.007,3.007,484.07,160.29,2599,152.9,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.448,11.635,4.988,90.669,1.658,0.984,2.31,15,3.365,79.91,1.882,0.983,2.31,15,15,78.617,1,0.983,2.031,7.845,7.155,62.035,1.267,0.975,1.748,0,7.845,50,1.572,0.968,1.882,1.882,330.47,150.37,2236,131.5,1.598,1.598,144.2,7.25,-251,-14.8,3.007,3.007,474.66,157.62,2487,146.3,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.448,11.635,4.988,90.669,1.658,0.984,2.31,15,3.365,79.91,1.882,0.983,2.31,15,15,78.484,1,0.983,1.959,6,9,58.775,1.335,0.968,1.747,0,6,50,1.57,0.965,1.882,1.882,330.47,150.37,2187,128.6,1.598,1.598,136.04,5.2,-200,-11.8,3.007,3.007,466.51,155.57,2387,140.4,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.448,11.635,4.988,90.669,1.658,0.984,2.31,15,3.365,79.91,1.882,0.983,2.31,15,15,78.098,1,0.983,1.881,4,11,55.531,1.406,0.957,1.741,0,4,50,1.562,0.956,1.882,1.882,330.47,150.37,2136,125.7,1.598,1.598,127.19,3.23,-139,-8.2,3.007,3.007,457.65,153.6,2275,133.8,17
0,0,1,3,0,0,150.374,1,1,2.669,6.647,6.647,111.112,1.353,0.988,2.448,11.635,4.988,90.669,1.658,0.984,2.31,15,3.365,79.91,1.882,0.983,2.31,15,15,77.492,1,0.983,1.8,2,13,52.603,1.473,0.942,1.732,0,2,50,1.55,0.942,1.882,1.882,330.47,150.37,2088,122.8,1.598,1.598,118.4,1.5,-72,-4.2,3.007,3.007,448.86,151.87,2159,127,17
0,0,1,4,0,0,198.907,1,1,3.791,2.845,2.845,165.139,1.204,0.998,3.437,8.126,5.281,120.465,1.651,0.986,2.983,15.9,7.774,80.514,2.47,0.961,2.983,15.9,15.9,95.633,1,0.961,2.735,10.9,5,75.87,1.26,0.956,2.245,0,10.9,50,1.913,0.92,2.47,2.47,675.4,198.91,2768,164.7,1.61,1.61,240.27,19,-501,-29.8,3.978,3.978,915.67,217.91,3269,194.6,16.8
0,0,1,4,0,0,198.907,1,1,3.791,2.845,2.845,165.139,1.204,0.998,3.437,8.126,5.281,120.465,1.651,0.986,2.983,15.9,7.774,80.514,2.47,0.961,2.983,15.9,15.9,96.036,1,0.961,2.613,8.406,7.494,68.715,1.398,0.945,2.251,0,8.406,50,1.921,0.929,2.47,2.47,675.4,198.91,2683,159.7,1.61,1.61,221.73,13.3,-418,-24.9,3.978,3.978,897.13,212.21,3101,184.6,16.8
0,0,1,4,0,0,198.907,1,1,3.791,2.845,2.845,165.139,1.204,0.998,3.437,8.126,5.281,120.465,1.651,0.986,2.983,15.9,7.774,80.514,2.47,0.961,2.983,15.9,15.9,95.578,1,0.961,2.496,6,9.9,62.47,1.53,0.927,2.247,0,6,50,1.912,0.921,2.47,2.47,675.4,198.91,2607,155.2,1.61,1.61,203.42,8.57,-317,-18.9,3.978,3.978,878.83,207.47,2924,174.1,16.8
